ENSEMBL,ENTREZID,SYMBOL,DZQV_Plasmablasts,X925L_Plasmablasts,X9JD4_Plasmablasts,G4YW_Plasmablasts,DZQV_B_naive,X925L_B_naive,X9JD4_B_naive,G4YW_B_naive
ENSG00000212402,677841,SNORA74B,0,0,0,0,2.00204,0,0,0
ENSG00000164463,153222,CREBRF,8.1156556,5.025743,6.520445,5.267963,28.786965,31.17009,24.83129,20.57829
ENSG00000113734,662,BNIP1,10.47524,8.265732,4.998355,4.640218,5.411188,3.037493,7.55595,8.141159
ENSG00000183072,1482,NKX2-5,0,0,0,0,0,0.119799,0,0
ENSG00000113739,8614,STC2,0,0,0,0,0,0,0,0
ENSG00000274994,102465862,MIR8056,0,0,0,0,0,0,0,0
ENSG00000253955,285593,LOC285593,0,0,0.0400469,0,0,0.123922,0.5281981,0
ENSG00000145919,91272,BOD1,2.999595,2.183791,3.114695,2.649796,5.33484,18.66556,15.27067,11.51042
ENSG00000253428,105377736,LINC01942,0.27629,0.69176,0.656755,1.16055,0,0,0,0
ENSG00000253686,101928136,LINC01484,0.5086494,5.15382,8.077301,3.075206,1.926395,0.77975,0.92674,0.568394
ENSG00000254211,101928154,LINC01485,1.29495,0.2354591,1.180266,0.719592,10.45881,4.32321,12.115792,7.72607
ENSG00000113742,80315,CPEB4,15.579093,15.291243,28.92942486,11.546826,12.387923,35.13596001,20.192805,12.1043322
ENSG00000185056,133491,C5orf47,0,0,0.166515,0,0,0,0,0
ENSG00000170091,51617,NSG2,0,0,0,0,0,0,0,0
ENSG00000249306,101928176,LINC01411,0.121404,0.111081,0.37378,0.432593,0.973026,1.42736,1.66139,0.446791
ENSG00000120149,4488,MSX2,0,0,0,0,0,0,0.102406,0
ENSG00000266890,100616202,MIR4634,0,0,0,0,0,0,0,0
ENSG00000204754,441116,LINC01951,0.0975029,0,0.0281161,0.0329084,0.384445,0.113143,0.116222,0.124428
ENSG00000184845,1812,DRD1,0,0,0,0,0,0,0,0
ENSG00000164466,94081,SFXN1,28.732486,15.5010359,30.978855,21.239561,18.403594,37.039055,22.799067,23.049415
ENSG00000113749,3274,HRH2,0.4167791,0.703397,0.225139,0.8848454,8.76368,1.5734,0.2225339,7.28323
ENSG00000145920,10814,CPLX2,0,0,0,0,0,1.100457,0.0412396,0.154077
ENSG00000051596,84321,THOC3,36.472165,31.73768,23.56495,32.341048,66.983293,51.321133,59.091559,75.76192
ENSG00000248469,100996385,LOC100996385,0,0,0,0,0,0.0744736,0,0
ENSG00000182230,202134,FAM153B,0.35445459,0.2498183,0.2775345,1.477907,2.3098662,4.2790132,7.259299,4.214415
ENSG00000251623,100507387,LOC100507387,0,0,0,0,0,0,0,0
ENSG00000248596,643201,LOC643201,0.0530832,0.0151174,0.0705825,0.0171707,0.132725,0.231786,1.03023,0.474701
ENSG00000170085,375484,SIMC1,7.311473,4.4175248,10.638917,3.897899,26.064602,55.41413,32.270504,31.79907
ENSG00000122203,57179,KIAA1191,14.11556392,15.65826,17.99600505,14.441841,36.89857765,46.721789,47.588152,58.37276924
ENSG00000175414,285598,ARL10,0.15992,0.655274,0.885551,0.150345,0.808615,2.436587,2.38547,3.06082
ENSG00000221464,100302203,MIR1271,0,0,0,0,0,0,0,0
ENSG00000048162,51491,NOP16,9.968496,11.869336,12.84364,9.644118,30.93505483,25.402437,28.031829,43.841581
ENSG00000146066,192286,HIGD2A,15.458,19.6366,21.9539,24.54,28.2503,55.2023,31.8314,36.2057
ENSG00000175416,1212,CLTB,4.6672198,3.941459,2.7740541,1.2962333,0.930963,5.762332,8.144574,12.185082
ENSG00000113194,23197,FAF2,12.091845,8.85021,15.731318,12.453323,35.13471,26.898363,26.715081,17.613767
ENSG00000146083,22838,RNF44,2.21021,1.3979895,0.839698,1.203929,17.564831,27.901631,27.410191,16.850004
ENSG00000074276,54825,CDHR2,0,0,0,0,0,2.107006,0,0.340211
ENSG00000169258,114787,GPRIN1,0.0939945,0.0251706,0,0,0,0.0724178,0,0.0264993
ENSG00000074317,6620,SNCB,0,0,0,0,0,0,0.388997,0.210433654
ENSG00000266329,100422962,MIR4281,0,0,0,0,0,0,0,0
ENSG00000175766,253314,EIF4E1B,0,0,0,0,0,0,0,0
ENSG00000048140,26262,TSPAN17,2.925988,3.055264,3.238739,1.481507967,4.267089,12.766662,12.155851,11.828903
ENSG00000248859,102577424,LINC01574,0,0,0,0,0,0,0,0
ENSG00000113763,90249,UNC5A,0,0,0.073908,0,0,0,0,0.0294501
ENSG00000160883,3101,HK3,2.427532,2.83018,0.81295661,3.820023,68.610323,20.30827,9.752387086,28.119462
ENSG00000087206,51720,UIMC1,16.98446,16.421371,20.473417,14.986364,44.894333,73.941372,48.54067416,49.936783
ENSG00000113761,23567,ZNF346,10.0690093,6.615009,10.046808,5.971611,25.170085,29.39201,24.660733,23.224755
ENSG00000160867,2264,FGFR4,0,0.10113,1.2509709,0,0.325198,0.520957,0.507658,0
ENSG00000165671,64324,NSD1,8.687291004,13.05838465,24.898762,12.04883179,33.1711419,44.386556,48.3065374,41.28783261
ENSG00000169228,53917,RAB24,36.977456,25.835338,32.446502,36.243417,153.513173,36.14066,72.923279,106.8196298
ENSG00000213347,83463,MXD3,5.2958373,3.449568,4.0719143,3.897947,8.808539,3.622306,4.502584,4.383315
ENSG00000169230,27166,PRELID1,73.882027,62.115272,59.26173,46.59764601,89.705507,45.94336,56.193076,98.040505
ENSG00000169223,10960,LMAN2,372.37993,252.561056,235.01561,270.885811,138.490712,73.028253,128.94367,136.505668
ENSG00000169220,10636,RGS14,21.912652,12.521108,23.887117,20.271471,49.491644,51.2097,60.138077,58.103472
ENSG00000131183,6569,SLC34A1,0,0,0,0,0,0,0,0
ENSG00000196570,345456,PFN3,0,0,0,0,0,0,0,0
ENSG00000131187,2161,F12,1.424647,1.750566,1.009877,1.5058686,6.289426,1.381537,1.878563,1.33343
ENSG00000198055,2870,GRK6,42.949824,32.410602,37.308546,15.686355,25.0786952,53.259396,28.017499,35.436679
ENSG00000131188,80758,PRR7,1.290187,0.993118,1.1020845,0.105556,0.34717,2.357698,2.643020016,5.39533
ENSG00000113758,1627,DBN1,0.150349,0.9682702,0.6075536,0.751403,2.743319,1.00719,1.25174514,0.649621
ENSG00000196923,9260,PDLIM7,3.642731,3.403939227,1.590981,4.837915,26.90768,13.966338,10.99578,13.316181
ENSG00000146094,79930,DOK3,47.742659,31.07724,48.14994,41.0803687,95.470929,69.433212,88.928637,84.802692
ENSG00000183258,51428,DDX41,43.60490356,23.101098,32.566757,23.93734005,48.339263,45.280511,55.910537,55.8371546
ENSG00000146067,54540,FAM193B,7.698563523,8.12900401,9.890754,8.117019,22.688285,56.95304,28.4715483,33.395575
ENSG00000184840,54732,TMED9,222.904204,209.062025,181.072094,207.407277,112.414933,67.244713,99.42895,110.473138
ENSG00000027847,11285,B4GALT7,10.856508,8.4222163,12.2017,7.878608,16.78226,20.043523,21.500934,18.528986
ENSG00000170074,285596,FAM153A,0,0.1874637,0.1881254,0,0.332980095,10.5446521,0.159647,2.023607
ENSG00000170089,728554,LOC728554,40.821428,25.810554,19.653984,28.450064,83.045907,92.6752419,73.663303,76.43613
ENSG00000175325,5626,PROP1,0,0,0,0,0,0,0,0
ENSG00000204677,653316,FAM153CP,0.6501185,0.706286,0.280698218,0.473301,2.738615,1.823069,1.98389,2.076826
ENSG00000145911,23138,N4BP3,0.548069,0.308469,0.947683,0.286645,2.4744,5.29226,5.32343,5.48256
ENSG00000145916,64777,RMND5B,20.564,13.83344403,13.258276,13.1932398,36.746411,25.442498,39.10593,36.404164
ENSG00000145912,55651,NHP2,19.812894,19.569595,18.25191,16.77528,37.7743,41.873766,32.260345,51.80408504
ENSG00000244234,64396,GMCL2,0,0.0759354,0,0,0,0,0,0
ENSG00000197451,3182,HNRNPAB,7.59408454,4.337708098,5.83203672,3.980867595,8.32073129,15.916933,17.925718,12.79744639
ENSG00000175309,85007,PHYKPL,37.182716,31.695476,35.559503,38.61843,130.236432,130.77728,132.510956,149.74568
ENSG00000050767,91522,COL23A1,0.0197254,0,0,0,0,0,0.469733,0.409852
ENSG00000113240,57396,CLK4,13.7380653,12.85232769,16.16463634,13.527994,117.39302,116.141908,107.47969,86.69553
ENSG00000169131,6940,ZNF354A,4.4008766,4.815991,3.7016821,2.51836,12.456502,22.488982,18.416501,11.861189
ENSG00000250420,729522,AACSP1,0.017444,0.0193138,0.0920581,0.0430835,0,0.0376336,0.0401941,0.0437172
ENSG00000178338,117608,ZNF354B,0.866677,0.697375,2.50345,1.5005672,11.67081,11.99218,17.69255,9.325758
ENSG00000198939,80108,ZFP2,0,0.353108,0.167273,0.063715,1.166025,3.045103,1.516891,4.33154
ENSG00000178187,285676,ZNF454,0,0.0573019,0.0306954,0,0.0559758,0.184233,0.0627332,0.0711963
ENSG00000113262,2916,GRM6,0.038902,0.0184253,0.0346521,0.0485172,0.138898,0.20133,0.219935,0.106808
ENSG00000234284,345462,ZNF879,0.502974,0,0.4470922,0.637055,7.16869,4.759041,4.652376,8.15611
ENSG00000177932,30832,ZNF354C,0.187999,0.0387389,0.00923899,0.102973,2.20598,6.11297,3.10579,1.79145
ENSG00000087116,9509,ADAMTS2,0.0684187,0.110279,0.0526876,0.1480079,0.44318,0.179554,0.46074,0.861571
ENSG00000176783,80230,RUFY1,6.313249,4.765295,6.500669,4.471444,23.653786,38.188058,45.303523,23.849176
ENSG00000244945,101928445,LOC101928445,0.0476123,0.116566,0.0823641,0.119289,0.312827,1.33002,0.511833,0.627675
ENSG00000169045,3187,HNRNPH1,147.597312,125.7399753,159.5928319,149.2092465,454.995884,530.34595,446.8046862,377.318196
ENSG00000204661,285679,C5orf60,0.130043,0.152976,0.0693591,0.372241,0.49753,0.837142,1.3822476,0.561972
ENSG00000204659,646019,CBY3,0,0,0.170285,0,0.194442,0,0.702187,0
ENSG00000127022,821,CANX,251.262024,195.771772,301.2343035,259.0490219,134.1642612,148.816069,95.693895,95.627671
ENSG00000161021,9794,MAML1,3.03021702,3.2194797,1.912807,2.392990404,10.4016,9.97644,11.883195,11.633
